rating,text,text_en,lang,cleaned,tokens,pos_tags,entities,vader,tb,lex_sent,lstm_sent
3,"Great looking product at this price point.
Great for bedroom and give cooling for complete day.
Flaps can be closed completely and blades are rotating
Quality of product is nice !","Great looking product at this price point.
Great for bedroom and give cooling for complete day.
Flaps can be closed completely and blades are rotating
Quality of product is nice !",en,great looking product price point great bedroom give cooling complete day flap closed completely blade rotating quality product nice,"['great', 'looking', 'product', 'price', 'point', 'great', 'bedroom', 'give', 'cooling', 'complete', 'day', 'flap', 'closed', 'completely', 'blade', 'rotating', 'quality', 'product', 'nice']","[('great', 'JJ'), ('looking', 'VBG'), ('product', 'NN'), ('price', 'NN'), ('point', 'NN'), ('great', 'JJ'), ('bedroom', 'NN'), ('give', 'VB'), ('cooling', 'VBG'), ('complete', 'JJ'), ('day', 'NN'), ('flap', 'NN'), ('closed', 'VBD'), ('completely', 'RB'), ('blade', 'JJ'), ('rotating', 'VBG'), ('quality', 'NN'), ('product', 'NN'), ('nice', 'NN')]",['FEATURE:cooling'],0.906,0.4083333333333334,0.6571666666666667,0.4435906410217285
3,"First I thank to flip kart and seller. They packed very and without any damaged as reach well at my home. Next I filled normal water and start a cooler. After I felt 25% air flow my room. Next day I add normal water and cold water .now It flew very well cooling effect. So I satisfied and recommend to others... Thanks to seller, delivery person and flip kart..","First I thank to flip kart and seller. They packed very and without any damaged as reach well at my home. Next I filled normal water and start a cooler. After I felt 25% air flow my room. Next day I add normal water and cold water .now It flew very well cooling effect. So I satisfied and recommend to others... Thanks to seller, delivery person and flip kart..",en,first thank flip kart seller packed without damaged reach well home next filled normal water start cooler felt air flow room next day add normal water cold water flew well cooling effect satisfied recommend others thanks seller delivery person flip kart,"['first', 'thank', 'flip', 'kart', 'seller', 'packed', 'without', 'damaged', 'reach', 'well', 'home', 'next', 'filled', 'normal', 'water', 'start', 'cooler', 'felt', 'air', 'flow', 'room', 'next', 'day', 'add', 'normal', 'water', 'cold', 'water', 'flew', 'well', 'cooling', 'effect', 'satisfied', 'recommend', 'others', 'thanks', 'seller', 'delivery', 'person', 'flip', 'kart']","[('first', 'RB'), ('thank', 'VB'), ('flip', 'JJ'), ('kart', 'NN'), ('seller', 'NN'), ('packed', 'VBD'), ('without', 'IN'), ('damaged', 'VBN'), ('reach', 'NN'), ('well', 'RB'), ('home', 'RB'), ('next', 'JJ'), ('filled', 'VBN'), ('normal', 'JJ'), ('water', 'NN'), ('start', 'VBP'), ('cooler', 'NN'), ('felt', 'VBD'), ('air', 'NN'), ('flow', 'NN'), ('room', 'NN'), ('next', 'JJ'), ('day', 'NN'), ('add', 'VB'), ('normal', 'JJ'), ('water', 'NN'), ('cold', 'JJ'), ('water', 'NN'), ('flew', 'VBD'), ('well', 'RB'), ('cooling', 'VBG'), ('effect', 'NN'), ('satisfied', 'VBD'), ('recommend', 'NN'), ('others', 'NNS'), ('thanks', 'VBP'), ('seller', 'VB'), ('delivery', 'NN'), ('person', 'NN'), ('flip', 'JJ'), ('kart', 'NN')]","['FEATURE:cooling', 'FEATURE:water']",0.9429,0.1318181818181818,0.5373590909090908,0.4441491663455963
3,Small size at this price. Value price 5000-5500 may be,Small size at this price. Value price 5000-5500 may be,en,small size price value price 5000 5500 may,"['small', 'size', 'price', 'value', 'price', '5000', '5500', 'may']","[('small', 'JJ'), ('size', 'NN'), ('price', 'NN'), ('value', 'NN'), ('price', 'NN'), ('5000', 'CD'), ('5500', 'CD'), ('may', 'MD')]",[],0.34,-0.25,0.04500000000000001,0.44364362955093384
3,"Good cooler, works fine and looks good. Water tank capacity is quite sufficient. Good air throw. Swing option works well. To get good air breeze, ventilation is must - which is common for all coolers. Power consumption is only 105W, which is a plus point. Overall good selection.","Good cooler, works fine and looks good. Water tank capacity is quite sufficient. Good air throw. Swing option works well. To get good air breeze, ventilation is must - which is common for all coolers. Power consumption is only 105W, which is a plus point. Overall good selection.",en,good cooler work fine look good water tank capacity quite sufficient good air throw swing option work well get good air breeze ventilation must common cooler power consumption 105w plus point overall good selection,"['good', 'cooler', 'work', 'fine', 'look', 'good', 'water', 'tank', 'capacity', 'quite', 'sufficient', 'good', 'air', 'throw', 'swing', 'option', 'work', 'well', 'get', 'good', 'air', 'breeze', 'ventilation', 'must', 'common', 'cooler', 'power', 'consumption', '105w', 'plus', 'point', 'overall', 'good', 'selection']","[('good', 'JJ'), ('cooler', 'NN'), ('work', 'NN'), ('fine', 'JJ'), ('look', 'NN'), ('good', 'JJ'), ('water', 'NN'), ('tank', 'NN'), ('capacity', 'NN'), ('quite', 'RB'), ('sufficient', 'JJ'), ('good', 'JJ'), ('air', 'NN'), ('throw', 'VBP'), ('swing', 'VBG'), ('option', 'NN'), ('work', 'NN'), ('well', 'RB'), ('get', 'VB'), ('good', 'JJ'), ('air', 'NN'), ('breeze', 'NN'), ('ventilation', 'NN'), ('must', 'MD'), ('common', 'JJ'), ('cooler', 'NN'), ('power', 'NN'), ('consumption', 'NN'), ('105w', 'CD'), ('plus', 'CC'), ('point', 'VB'), ('overall', 'JJ'), ('good', 'JJ'), ('selection', 'NN')]","['FEATURE:water', 'FEATURE:power']",0.9468,0.4018518518518519,0.674325925925926,0.4435778856277466
3,"Before buying this i saw many reviews about water leakage.. But i must tell you,there is very minimal leakage... If u r ordering this for ur personal room in hostel,or you leaving outside home,then it's totally fine... Even if u buy this for home,i don't think so that,the leakage prblm affect that much.. so i suggest you to go for it ...","Before buying this i saw many reviews about water leakage.. But i must tell you,there is very minimal leakage... If u r ordering this for ur personal room in hostel,or you leaving outside home,then it's totally fine... Even if u buy this for home,i don't think so that,the leakage prblm affect that much.. so i suggest you to go for it ...",en,buying saw many review water leakage must tell minimal leakage ordering personal room hostel leaving outside home totally fine even buy home think leakage prblm affect much suggest,"['buying', 'saw', 'many', 'review', 'water', 'leakage', 'must', 'tell', 'minimal', 'leakage', 'ordering', 'personal', 'room', 'hostel', 'leaving', 'outside', 'home', 'totally', 'fine', 'even', 'buy', 'home', 'think', 'leakage', 'prblm', 'affect', 'much', 'suggest']","[('buying', 'VBG'), ('saw', 'VBD'), ('many', 'JJ'), ('review', 'NN'), ('water', 'NN'), ('leakage', 'NN'), ('must', 'MD'), ('tell', 'VB'), ('minimal', 'JJ'), ('leakage', 'NN'), ('ordering', 'VBG'), ('personal', 'JJ'), ('room', 'NN'), ('hostel', 'NN'), ('leaving', 'VBG'), ('outside', 'JJ'), ('home', 'NN'), ('totally', 'RB'), ('fine', 'JJ'), ('even', 'RB'), ('buy', 'VBP'), ('home', 'NN'), ('think', 'VBP'), ('leakage', 'JJ'), ('prblm', 'NN'), ('affect', 'VBP'), ('much', 'JJ'), ('suggest', 'NN')]","['FEATURE:leak', 'FEATURE:water']",-0.5853,0.16444444444444442,-0.21042777777777782,0.4440433084964752
3,"Just koolin-awesome... Perfect for small n medium rooms. Just put a big ice cube in the water from back panel and wallah feel the snowcrest like cool effect. But needed good ventilation of windows and doors or else humidity wil stick like salt on your skin. Minor side water leakage can be solved by pushing the upper side of honey comb slightly inside. Stand with wheels could have been a best option instead. Loved the product, the design, the plastic body, the air flow and the reasonable price.","Just koolin-awesome... Perfect for small n medium rooms. Just put a big ice cube in the water from back panel and wallah feel the snowcrest like cool effect. But needed good ventilation of windows and doors or else humidity wil stick like salt on your skin. Minor side water leakage can be solved by pushing the upper side of honey comb slightly inside. Stand with wheels could have been a best option instead. Loved the product, the design, the plastic body, the air flow and the reasonable price.",en,koolin awesome perfect small medium room put big ice cube water back panel wallah feel snowcrest like cool effect needed good ventilation window door else humidity wil stick like salt skin minor side water leakage solved pushing upper side honey comb slightly inside stand wheel could best option instead loved product design plastic body air flow reasonable price,"['koolin', 'awesome', 'perfect', 'small', 'medium', 'room', 'put', 'big', 'ice', 'cube', 'water', 'back', 'panel', 'wallah', 'feel', 'snowcrest', 'like', 'cool', 'effect', 'needed', 'good', 'ventilation', 'window', 'door', 'else', 'humidity', 'wil', 'stick', 'like', 'salt', 'skin', 'minor', 'side', 'water', 'leakage', 'solved', 'pushing', 'upper', 'side', 'honey', 'comb', 'slightly', 'inside', 'stand', 'wheel', 'could', 'best', 'option', 'instead', 'loved', 'product', 'design', 'plastic', 'body', 'air', 'flow', 'reasonable', 'price']","[('koolin', 'NN'), ('awesome', 'JJ'), ('perfect', 'VBP'), ('small', 'JJ'), ('medium', 'NN'), ('room', 'NN'), ('put', 'VBD'), ('big', 'JJ'), ('ice', 'NN'), ('cube', 'NN'), ('water', 'NN'), ('back', 'RB'), ('panel', 'NN'), ('wallah', 'NN'), ('feel', 'VBP'), ('snowcrest', 'JJS'), ('like', 'IN'), ('cool', 'JJ'), ('effect', 'NN'), ('needed', 'VBD'), ('good', 'JJ'), ('ventilation', 'NN'), ('window', 'NN'), ('door', 'NN'), ('else', 'RB'), ('humidity', 'NN'), ('wil', 'VBP'), ('stick', 'NN'), ('like', 'IN'), ('salt', 'NN'), ('skin', 'FW'), ('minor', 'JJ'), ('side', 'NN'), ('water', 'NN'), ('leakage', 'NN'), ('solved', 'VBD'), ('pushing', 'VBG'), ('upper', 'JJ'), ('side', 'NN'), ('honey', 'NN'), ('comb', 'NN'), ('slightly', 'RB'), ('inside', 'RB'), ('stand', 'VBP'), ('wheel', 'NNS'), ('could', 'MD'), ('best', 'VB'), ('option', 'NN'), ('instead', 'RB'), ('loved', 'VBD'), ('product', 'NN'), ('design', 'NN'), ('plastic', 'NN'), ('body', 'NN'), ('air', 'NN'), ('flow', 'JJ'), ('reasonable', 'JJ'), ('price', 'NN')]","['FEATURE:leak', 'FEATURE:water']",0.9791,0.2902777777777778,0.6346888888888889,0.44402071833610535
3,"Excellent product with superb built-in quality for the price range with a decent cooling, can’t expect more from this segment of product","Excellent product with superb built-in quality for the price range with a decent cooling, can’t expect more from this segment of product",en,excellent product superb built quality price range decent cooling expect segment product,"['excellent', 'product', 'superb', 'built', 'quality', 'price', 'range', 'decent', 'cooling', 'expect', 'segment', 'product']","[('excellent', 'JJ'), ('product', 'NN'), ('superb', 'NN'), ('built', 'VBN'), ('quality', 'JJ'), ('price', 'NN'), ('range', 'NN'), ('decent', 'NN'), ('cooling', 'VBG'), ('expect', 'JJ'), ('segment', 'NN'), ('product', 'NN')]",['FEATURE:cooling'],0.8316,0.6666666666666666,0.7491333333333333,0.4434274435043335
3,Good one..,Good one..,en,good one,"['good', 'one']","[('good', 'JJ'), ('one', 'CD')]",[],0.4404,0.7,0.5702,0.44267940521240234
3,Nice Cooler suitable for small & medium size room for 3-4 persons. Cooler looks premium and weightless you can easily move. Air flow is average and cooling system is good. If you have small and medium size room this cooler is enough don't buy big size coolers(that takes more place and difficult to move). Inside it is having fan not blower that is one advantage fan always give good air flow compare to blower.At this price range this is the best cooler for medium size room for 3-4 persons.,Nice Cooler suitable for small & medium size room for 3-4 persons. Cooler looks premium and weightless you can easily move. Air flow is average and cooling system is good. If you have small and medium size room this cooler is enough don't buy big size coolers(that takes more place and difficult to move). Inside it is having fan not blower that is one advantage fan always give good air flow compare to blower.At this price range this is the best cooler for medium size room for 3-4 persons.,en,nice cooler suitable small medium size room person cooler look premium weightless easily move air flow average cooling system good small medium size room cooler enough buy big size cooler take place difficult move inside fan blower one advantage fan always give good air flow compare blower price range best cooler medium size room person,"['nice', 'cooler', 'suitable', 'small', 'medium', 'size', 'room', 'person', 'cooler', 'look', 'premium', 'weightless', 'easily', 'move', 'air', 'flow', 'average', 'cooling', 'system', 'good', 'small', 'medium', 'size', 'room', 'cooler', 'enough', 'buy', 'big', 'size', 'cooler', 'take', 'place', 'difficult', 'move', 'inside', 'fan', 'blower', 'one', 'advantage', 'fan', 'always', 'give', 'good', 'air', 'flow', 'compare', 'blower', 'price', 'range', 'best', 'cooler', 'medium', 'size', 'room', 'person']","[('nice', 'JJ'), ('cooler', 'NN'), ('suitable', 'JJ'), ('small', 'JJ'), ('medium', 'NN'), ('size', 'NN'), ('room', 'NN'), ('person', 'NN'), ('cooler', 'NN'), ('look', 'NN'), ('premium', 'JJ'), ('weightless', 'NN'), ('easily', 'RB'), ('move', 'VB'), ('air', 'NN'), ('flow', 'JJ'), ('average', 'NN'), ('cooling', 'VBG'), ('system', 'NN'), ('good', 'JJ'), ('small', 'JJ'), ('medium', 'NN'), ('size', 'NN'), ('room', 'NN'), ('cooler', 'NN'), ('enough', 'JJ'), ('buy', 'NN'), ('big', 'JJ'), ('size', 'NN'), ('cooler', 'NNS'), ('take', 'VBP'), ('place', 'NN'), ('difficult', 'JJ'), ('move', 'NN'), ('inside', 'IN'), ('fan', 'NN'), ('blower', 'VBP'), ('one', 'CD'), ('advantage', 'NN'), ('fan', 'NN'), ('always', 'RB'), ('give', 'VB'), ('good', 'JJ'), ('air', 'NN'), ('flow', 'NN'), ('compare', 'NN'), ('blower', 'NN'), ('price', 'NN'), ('range', 'NN'), ('best', 'JJS'), ('cooler', 'NN'), ('medium', 'NN'), ('size', 'NN'), ('room', 'NN'), ('person', 'NN')]","['FEATURE:cooling', 'FEATURE:fan']",0.9519,0.2564102564102564,0.6041551282051282,0.4437004625797272
3,"Adding review after 2 days of use, cooler is awesome in this price range, it has good air flow even cooling is good enough although summer hasn't come at it's verge, yet getting feeling that this cooler will prove itself a saviour from extreme summer heat...","Adding review after 2 days of use, cooler is awesome in this price range, it has good air flow even cooling is good enough although summer hasn't come at it's verge, yet getting feeling that this cooler will prove itself a saviour from extreme summer heat...",en,adding review day use cooler awesome price range good air flow even cooling good enough although summer come verge yet getting feeling cooler prove saviour extreme summer heat,"['adding', 'review', 'day', 'use', 'cooler', 'awesome', 'price', 'range', 'good', 'air', 'flow', 'even', 'cooling', 'good', 'enough', 'although', 'summer', 'come', 'verge', 'yet', 'getting', 'feeling', 'cooler', 'prove', 'saviour', 'extreme', 'summer', 'heat']","[('adding', 'VBG'), ('review', 'NN'), ('day', 'NN'), ('use', 'VB'), ('cooler', 'NN'), ('awesome', 'JJ'), ('price', 'NN'), ('range', 'NN'), ('good', 'JJ'), ('air', 'NN'), ('flow', 'VB'), ('even', 'RB'), ('cooling', 'VBG'), ('good', 'JJ'), ('enough', 'RB'), ('although', 'IN'), ('summer', 'NN'), ('come', 'VBP'), ('verge', 'NN'), ('yet', 'RB'), ('getting', 'VBG'), ('feeling', 'VBG'), ('cooler', 'NN'), ('prove', 'VB'), ('saviour', 'JJ'), ('extreme', 'NN'), ('summer', 'NN'), ('heat', 'NN')]",['FEATURE:cooling'],0.886,0.45499999999999996,0.6705,0.44366464018821716
3,"Good for now, Will update in summer. Cooler potential can only be judged during intense summer.","Good for now, Will update in summer. Cooler potential can only be judged during intense summer.",en,good update summer cooler potential judged intense summer,"['good', 'update', 'summer', 'cooler', 'potential', 'judged', 'intense', 'summer']","[('good', 'JJ'), ('update', 'NN'), ('summer', 'NN'), ('cooler', 'NN'), ('potential', 'NN'), ('judged', 'VBD'), ('intense', 'JJ'), ('summer', 'NN')]",[],0.4939,0.22499999999999998,0.35945,0.44295382499694824
3,It's actually not as expected sized cooler but after using it an Whole day tis cooler noise level is so down n is cooling the room with 5 people so good so don't go with size the quality and the power of this cooler is 4star rated in this price range ....❤️loved it #HINDWARE grate choice,It's actually not as expected sized cooler but after using it an Whole day tis cooler noise level is so down n is cooling the room with 5 people so good so don't go with size the quality and the power of this cooler is 4star rated in this price range ....❤️loved it #HINDWARE grate choice,en,actually expected sized cooler using whole day ti cooler noise level cooling room people good size quality power cooler 4star rated price range loved grate choice,"['actually', 'expected', 'sized', 'cooler', 'using', 'whole', 'day', 'ti', 'cooler', 'noise', 'level', 'cooling', 'room', 'people', 'good', 'size', 'quality', 'power', 'cooler', '4star', 'rated', 'price', 'range', 'loved', 'grate', 'choice']","[('actually', 'RB'), ('expected', 'VBN'), ('sized', 'JJ'), ('cooler', 'NN'), ('using', 'VBG'), ('whole', 'JJ'), ('day', 'NN'), ('ti', 'VB'), ('cooler', 'NN'), ('noise', 'NN'), ('level', 'NN'), ('cooling', 'VBG'), ('room', 'NN'), ('people', 'NNS'), ('good', 'JJ'), ('size', 'NN'), ('quality', 'NN'), ('power', 'NN'), ('cooler', 'NN'), ('4star', 'CD'), ('rated', 'VBN'), ('price', 'NN'), ('range', 'NN'), ('loved', 'VBD'), ('grate', 'JJ'), ('choice', 'NN')]","['FEATURE:cooling', 'FEATURE:power']",0.7279,0.1986111111111111,0.46325555555555553,0.44347983598709106
3,"Bought this product on 6th May 2021. Flipkart delivered it on 10th May 2021. Product received 2 days before the scheduled delivery that too in lockdown period. Packaging was good and product came a brand new.
I was looking for a personal cooler and i must say hindware cooler does his job very nicely. Cooling is great at this size of cooler. Water tank is sufficient. All you need is to keep cooler in a room and create ventilation to enjoy best cooling experience. Look wise cooler is super cute and very easy to keep it because of its tiny size. Great product. Must recommend to buy this summer and enjoy cooling.
If it would have ice chamber too that would be an plus for this cooler but without ice chamber also it does its job very well.","Bought this product on 6th May 2021. Flipkart delivered it on 10th May 2021. Product received 2 days before the scheduled delivery that too in lockdown period. Packaging was good and product came a brand new.
I was looking for a personal cooler and i must say hindware cooler does his job very nicely. Cooling is great at this size of cooler. Water tank is sufficient. All you need is to keep cooler in a room and create ventilation to enjoy best cooling experience. Look wise cooler is super cute and very easy to keep it because of its tiny size. Great product. Must recommend to buy this summer and enjoy cooling.
If it would have ice chamber too that would be an plus for this cooler but without ice chamber also it does its job very well.",en,bought product 6th may 2021 flipkart delivered 10th may 2021 product received day scheduled delivery lockdown period packaging good product came brand new looking personal cooler must say hindware cooler job nicely cooling great size cooler water tank sufficient need keep cooler room create ventilation enjoy best cooling experience look wise cooler super cute easy keep tiny size great product must recommend buy summer enjoy cooling would ice chamber would plus cooler without ice chamber also job well,"['bought', 'product', '6th', 'may', '2021', 'flipkart', 'delivered', '10th', 'may', '2021', 'product', 'received', 'day', 'scheduled', 'delivery', 'lockdown', 'period', 'packaging', 'good', 'product', 'came', 'brand', 'new', 'looking', 'personal', 'cooler', 'must', 'say', 'hindware', 'cooler', 'job', 'nicely', 'cooling', 'great', 'size', 'cooler', 'water', 'tank', 'sufficient', 'need', 'keep', 'cooler', 'room', 'create', 'ventilation', 'enjoy', 'best', 'cooling', 'experience', 'look', 'wise', 'cooler', 'super', 'cute', 'easy', 'keep', 'tiny', 'size', 'great', 'product', 'must', 'recommend', 'buy', 'summer', 'enjoy', 'cooling', 'would', 'ice', 'chamber', 'would', 'plus', 'cooler', 'without', 'ice', 'chamber', 'also', 'job', 'well']","[('bought', 'VBD'), ('product', 'NN'), ('6th', 'CD'), ('may', 'MD'), ('2021', 'CD'), ('flipkart', 'VB'), ('delivered', 'VBN'), ('10th', 'CD'), ('may', 'MD'), ('2021', 'CD'), ('product', 'NN'), ('received', 'VBD'), ('day', 'NN'), ('scheduled', 'VBN'), ('delivery', 'NN'), ('lockdown', 'JJ'), ('period', 'NN'), ('packaging', 'NN'), ('good', 'JJ'), ('product', 'NN'), ('came', 'VBD'), ('brand', 'NN'), ('new', 'JJ'), ('looking', 'VBG'), ('personal', 'JJ'), ('cooler', 'NN'), ('must', 'MD'), ('say', 'VB'), ('hindware', 'NN'), ('cooler', 'NN'), ('job', 'NN'), ('nicely', 'RB'), ('cooling', 'VBG'), ('great', 'JJ'), ('size', 'NN'), ('cooler', 'NN'), ('water', 'NN'), ('tank', 'NN'), ('sufficient', 'JJ'), ('need', 'NN'), ('keep', 'VB'), ('cooler', 'NN'), ('room', 'NN'), ('create', 'NN'), ('ventilation', 'NN'), ('enjoy', 'NN'), ('best', 'RBS'), ('cooling', 'VBG'), ('experience', 'NN'), ('look', 'NN'), ('wise', 'VBP'), ('cooler', 'NN'), ('super', 'JJ'), ('cute', 'NN'), ('easy', 'JJ'), ('keep', 'VB'), ('tiny', 'JJ'), ('size', 'NN'), ('great', 'JJ'), ('product', 'NN'), ('must', 'MD'), ('recommend', 'VB'), ('buy', 'VB'), ('summer', 'NN'), ('enjoy', 'IN'), ('cooling', 'VBG'), ('would', 'MD'), ('ice', 'VB'), ('chamber', 'NN'), ('would', 'MD'), ('plus', 'VB'), ('cooler', 'NN'), ('without', 'IN'), ('ice', 'JJ'), ('chamber', 'NN'), ('also', 'RB'), ('job', 'NN'), ('well', 'RB')]","['BRAND:Hindware', 'FEATURE:cooling', 'FEATURE:water']",0.9748,0.4875353535353535,0.7311676767676767,0.4439496099948883
3,Just awesome product.... Delivery on time.... It's functioning very good..... Behaviour of the delivery executive was very good....I'm very happy......Same as shown in the picture..... Everything is just awesome....I just loved it very much..... Thank you Flipkart and delivery executive for good servicing.......🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️,Just awesome product.... Delivery on time.... It's functioning very good..... Behaviour of the delivery executive was very good....I'm very happy......Same as shown in the picture..... Everything is just awesome....I just loved it very much..... Thank you Flipkart and delivery executive for good servicing.......🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️,en,awesome product delivery time functioning good behaviour delivery executive good happy shown picture everything awesome loved much thank flipkart delivery executive good servicing,"['awesome', 'product', 'delivery', 'time', 'functioning', 'good', 'behaviour', 'delivery', 'executive', 'good', 'happy', 'shown', 'picture', 'everything', 'awesome', 'loved', 'much', 'thank', 'flipkart', 'delivery', 'executive', 'good', 'servicing']","[('awesome', 'JJ'), ('product', 'NN'), ('delivery', 'NN'), ('time', 'NN'), ('functioning', 'VBG'), ('good', 'JJ'), ('behaviour', 'NN'), ('delivery', 'NN'), ('executive', 'NN'), ('good', 'JJ'), ('happy', 'JJ'), ('shown', 'VBN'), ('picture', 'NN'), ('everything', 'NN'), ('awesome', 'RB'), ('loved', 'VBD'), ('much', 'JJ'), ('thank', 'IN'), ('flipkart', 'JJ'), ('delivery', 'NN'), ('executive', 'NN'), ('good', 'JJ'), ('servicing', 'NN')]",[],0.9284,0.5671428571428571,0.7477714285714285,0.4437883496284485
3,leakage in water,leakage in water,af,leakage water,"['leakage', 'water']","[('leakage', 'NN'), ('water', 'NN')]","['FEATURE:leak', 'FEATURE:water']",0.0,0.0,0.0,0.44382190704345703
3,"Cooler is consist of one fan ,one submersible pump ,three side honeycomb pad,one water tank and some electrical circuits. Don't expect too much cooling , it's just a cooling fan. The cooler cools to a specific area,it will not cool the room.This much amount for these component is high.it could be in between 2500 to 3500. However, under 6000 this product is better than most of the cooler available in the market. The product I got is bent from two sides.","Cooler is consist of one fan ,one submersible pump ,three side honeycomb pad,one water tank and some electrical circuits. Don't expect too much cooling , it's just a cooling fan. The cooler cools to a specific area,it will not cool the room.This much amount for these component is high.it could be in between 2500 to 3500. However, under 6000 this product is better than most of the cooler available in the market. The product I got is bent from two sides.",en,cooler consist one fan one submersible pump three side honeycomb pad one water tank electrical circuit expect much cooling cooling fan cooler cool specific area cool room much amount component high could 2500 3500 however 6000 product better cooler available market product got bent two side,"['cooler', 'consist', 'one', 'fan', 'one', 'submersible', 'pump', 'three', 'side', 'honeycomb', 'pad', 'one', 'water', 'tank', 'electrical', 'circuit', 'expect', 'much', 'cooling', 'cooling', 'fan', 'cooler', 'cool', 'specific', 'area', 'cool', 'room', 'much', 'amount', 'component', 'high', 'could', '2500', '3500', 'however', '6000', 'product', 'better', 'cooler', 'available', 'market', 'product', 'got', 'bent', 'two', 'side']","[('cooler', 'NN'), ('consist', 'VBP'), ('one', 'CD'), ('fan', 'NN'), ('one', 'CD'), ('submersible', 'JJ'), ('pump', 'NN'), ('three', 'CD'), ('side', 'NN'), ('honeycomb', 'NN'), ('pad', 'VBP'), ('one', 'CD'), ('water', 'NN'), ('tank', 'NN'), ('electrical', 'JJ'), ('circuit', 'NN'), ('expect', 'VBP'), ('much', 'JJ'), ('cooling', 'NN'), ('cooling', 'VBG'), ('fan', 'NN'), ('cooler', 'NN'), ('cool', 'NN'), ('specific', 'JJ'), ('area', 'NN'), ('cool', 'NN'), ('room', 'NN'), ('much', 'JJ'), ('amount', 'NN'), ('component', 'NN'), ('high', 'RB'), ('could', 'MD'), ('2500', 'CD'), ('3500', 'CD'), ('however', 'RB'), ('6000', 'CD'), ('product', 'NN'), ('better', 'RBR'), ('cooler', 'NN'), ('available', 'JJ'), ('market', 'NN'), ('product', 'NN'), ('got', 'VBD'), ('bent', 'JJ'), ('two', 'CD'), ('side', 'NN')]","['FEATURE:cooling', 'FEATURE:fan', 'FEATURE:water']",0.6745,0.23214285714285715,0.45332142857142854,0.44386279582977295
3,"4 out of 5 Design.
4 out of 5 noise
5 out of 5 tank capacity. Sufficient capacity for two days of water.
5 out of 5 Air throw
3 out of 5 ice chamber
4 out of 5 cooling. The main reason is honeycomb pads are not enough dense.

Overall good purchase. I am satisfied.
You can go with this.","4 out of 5 Design.
4 out of 5 noise
5 out of 5 tank capacity. Sufficient capacity for two days of water.
5 out of 5 Air throw
3 out of 5 ice chamber
4 out of 5 cooling. The main reason is honeycomb pads are not enough dense.

Overall good purchase. I am satisfied.
You can go with this.",en,design noise tank capacity sufficient capacity two day water air throw ice chamber cooling main reason honeycomb pad enough dense overall good purchase satisfied,"['design', 'noise', 'tank', 'capacity', 'sufficient', 'capacity', 'two', 'day', 'water', 'air', 'throw', 'ice', 'chamber', 'cooling', 'main', 'reason', 'honeycomb', 'pad', 'enough', 'dense', 'overall', 'good', 'purchase', 'satisfied']","[('design', 'NN'), ('noise', 'NN'), ('tank', 'NN'), ('capacity', 'NN'), ('sufficient', 'JJ'), ('capacity', 'NN'), ('two', 'CD'), ('day', 'NN'), ('water', 'NN'), ('air', 'NN'), ('throw', 'VBP'), ('ice', 'JJ'), ('chamber', 'NN'), ('cooling', 'VBG'), ('main', 'JJ'), ('reason', 'NN'), ('honeycomb', 'NN'), ('pad', 'NN'), ('enough', 'JJ'), ('dense', 'NN'), ('overall', 'JJ'), ('good', 'JJ'), ('purchase', 'NN'), ('satisfied', 'VBD')]","['FEATURE:cooling', 'FEATURE:water']",0.6908,0.2733333333333333,0.48206666666666664,0.44394636154174805
